Index,Date,Time,Counter,FbLoad,Force(kN),LVDT1,LVDT2,Chain,OutputPower,Stress [MPa],Strain Ax. [%],Strain Ax [-],Strain Rad. [%],Strain Vol. [%],Gemidd
570,44714.40412,142.428701,58983759,1.534028,1.138062,-0.839713,-0.842999,22.18254,0.320226,1.606946,0.171586,0.00171586,-0.250379,-0.078759,-0.84135
571,44714.40412,142.678701,58983759,1.534648,1.140617,-0.839574,-0.842966,22.182761,0.320491,1.610396,0.171631,0.00171631,-0.250287,-0.078656,-0.84135
572,44714.40412,142.928701,58983759,1.544348,1.146936,-0.839446,-0.842802,22.182614,0.32058,1.620075,0.171737,0.00171737,-0.250103,-0.07838,-0.841277
573,44714.40412,143.178701,58983760,1.544939,1.145399,-0.839326,-0.842867,22.182687,0.320769,1.621688,0.172027,0.00172027,-0.250379,-0.078349,-0.840998
574,44714.40413,143.428701,58983760,1.54206,1.150275,-0.839202,-0.84267,22.182614,0.321076,1.628575,0.172232,0.00172232,-0.250103,-0.077872,-0.840921
575,44714.40413,143.678701,58983760,1.55146,1.158355,-0.839036,-0.842407,22.182761,0.32142,1.634498,0.172358,0.00172358,-0.250379,-0.07802,-0.840802
576,44714.40413,143.928701,58983760,1.557426,1.167029,-0.83892,-0.842407,22.182687,0.321717,1.646017,0.172538,0.00172538,-0.250195,-0.077733,-0.840707
577,44714.40414,144.178701,58983761,1.563285,1.169959,-0.838763,-0.84221,22.182835,0.321771,1.651203,0.172763,0.00172763,-0.250379,-0.077592,-0.840592
578,44714.40414,144.428701,58983761,1.570246,1.173241,-0.838648,-0.842144,22.182614,0.321993,1.659073,0.172915,0.00172915,-0.250195,-0.077399,-0.84035
579,44714.40414,144.678701,58983761,1.568856,1.178962,-0.838508,-0.842144,22.182687,0.322363,1.66828,0.173223,0.00173223,-0.25047,-0.077228,-0.840227
580,44714.40414,144.928701,58983761,1.572197,1.184911,-0.838376,-0.842046,22.182614,0.322693,1.678572,0.173365,0.00173365,-0.250195,-0.076808,-0.840112
581,44714.40415,145.178701,58983762,1.584336,1.192267,-0.83822,-0.841651,22.182835,0.322861,1.681144,0.173496,0.00173496,-0.25047,-0.076974,-0.840036
582,44714.40415,145.428701,58983762,1.59459,1.195155,-0.838099,-0.841717,22.182687,0.323193,1.686307,0.17372,0.0017372,-0.250195,-0.076569,-0.839945
583,44714.40415,145.678701,58983762,1.600321,1.203368,-0.837982,-0.841684,22.182909,0.323447,1.699557,0.173801,0.00173801,-0.25047,-0.07667,-0.839795
584,44714.40416,145.928701,58983762,1.609003,1.207971,-0.83783,-0.841322,22.182687,0.323667,1.702328,0.173994,0.00173994,-0.250287,-0.076381,-0.839556
585,44714.40416,146.178701,58983763,1.617232,1.213513,-0.83773,-0.84129,22.182835,0.323849,1.716161,0.174241,0.00174241,-0.250562,-0.076301,-0.839501
586,44714.40416,146.428701,58983763,1.610066,1.217576,-0.837545,-0.841125,22.182687,0.324108,1.722242,0.17446,0.0017446,-0.250287,-0.075827,-0.839338
587,44714.40416,146.678701,58983763,1.613796,1.223526,-0.837421,-0.840928,22.182835,0.324483,1.730143,0.174546,0.00174546,-0.25047,-0.076011,-0.839301
588,44714.40417,146.928701,58983763,1.622305,1.229086,-0.837305,-0.840961,22.182687,0.324693,1.739113,0.174723,0.00174723,-0.250287,-0.075582,-0.83919
589,44714.40417,147.178701,58983764,1.635788,1.238093,-0.837128,-0.840698,22.182909,0.325003,1.748549,0.174904,0.00174904,-0.250562,-0.075659,-0.839051
590,44714.40417,147.428701,58983764,1.6398,1.242882,-0.836943,-0.840731,22.182761,0.325331,1.758209,0.175181,0.00175181,-0.250562,-0.075381,-0.838866
591,44714.40418,147.678701,58983764,1.644612,1.254647,-0.836788,-0.840402,22.182909,0.325719,1.772822,0.175397,0.00175397,-0.250287,-0.074927,-0.838706
592,44714.40418,147.928701,58983764,1.649409,1.259937,-0.836619,-0.840402,22.182761,0.325975,1.77992,0.175607,0.00175607,-0.250562,-0.074955,-0.838543
593,44714.40418,148.178701,58983765,1.652077,1.263613,-0.836479,-0.840073,22.182909,0.326238,1.789427,0.175852,0.00175852,-0.250562,-0.074711,-0.838367
594,44714.40418,148.428701,58983765,1.660371,1.269051,-0.836287,-0.839942,22.182687,0.326507,1.793382,0.176052,0.00176052,-0.250379,-0.074368,-0.838247
595,44714.40419,148.678701,58983765,1.678655,1.274799,-0.83619,-0.839876,22.182982,0.326664,1.806313,0.176243,0.00176243,-0.250654,-0.074447,-0.838095
596,44714.40419,148.928701,58983765,1.681245,1.288036,-0.836043,-0.839942,22.182761,0.326893,1.815963,0.176368,0.00176368,-0.250654,-0.074187,-0.837956
597,44714.40419,149.178701,58983766,1.697871,1.291756,-0.835895,-0.839712,22.182982,0.327159,1.822607,0.17659,0.0017659,-0.250379,-0.073849,-0.837871
598,44714.4042,149.428701,58983766,1.689258,1.294156,-0.83576,-0.839712,22.182835,0.327544,1.830721,0.176855,0.00176855,-0.250746,-0.073891,-0.837685
599,44714.4042,149.678701,58983766,1.70098,1.303804,-0.835596,-0.83935,22.182982,0.327832,1.836615,0.177002,0.00177002,-0.25047,-0.073457,-0.837582
600,44714.4042,149.928701,58983766,1.701463,1.306338,-0.835473,-0.839416,22.182761,0.328085,1.842709,0.177231,0.00177231,-0.250654,-0.073423,-0.837377
601,44714.4042,150.178701,58983767,1.706427,1.313812,-0.835335,-0.839252,22.183056,0.32826,1.853297,0.177387,0.00177387,-0.25047,-0.073109,-0.837279
602,44714.40421,150.428701,58983767,1.717634,1.315599,-0.835204,-0.839054,22.182835,0.328463,1.852633,0.177617,0.00177617,-0.25047,-0.072854,-0.837149
603,44714.40421,150.678701,58983767,1.722951,1.324484,-0.835062,-0.83912,22.183056,0.328741,1.864705,0.177724,0.00177724,-0.250746,-0.073022,-0.837077
604,44714.40421,150.928701,58983767,1.714037,1.331244,-0.834961,-0.838923,22.182835,0.329023,1.881271,0.17788,0.0017788,-0.250562,-0.072682,-0.836916
605,44714.40422,151.178701,58983768,1.721255,1.329786,-0.834826,-0.838759,22.183056,0.32927,1.879106,0.178008,0.00178008,-0.250654,-0.072612,-0.836854
606,44714.40422,151.428701,58983768,1.717296,1.337755,-0.834705,-0.838791,22.182835,0.329345,1.892848,0.178191,0.00178191,-0.250562,-0.072371,-0.836758
607,44714.40422,151.678701,58983768,1.726511,1.34266,-0.834563,-0.838594,22.18313,0.329654,1.894125,0.178304,0.00178304,-0.250746,-0.072442,-0.836676
608,44714.40423,151.928701,58983768,1.731716,1.348571,-0.834446,-0.838528,22.182761,0.33002,1.905544,0.178549,0.00178549,-0.250654,-0.072105,-0.83642
609,44714.40423,152.178701,58983769,1.747493,1.347479,-0.834296,-0.838463,22.182982,0.330269,1.910396,0.178731,0.00178731,-0.250746,-0.072006,-0.836366
610,44714.40423,152.428701,58983769,1.759771,1.35491,-0.834171,-0.838265,22.182835,0.330382,1.917027,0.178901,0.00178901,-0.250562,-0.071749,-0.836202
611,44714.40423,152.678701,58983769,1.768301,1.363268,-0.834059,-0.838167,22.18313,0.330517,1.927052,0.179023,0.00179023,-0.250746,-0.071752,-0.836188
612,44714.40424,152.928701,58983769,1.755771,1.363545,-0.833922,-0.83797,22.182835,0.330812,1.931159,0.179253,0.00179253,-0.250654,-0.071511,-0.836084
613,44714.40424,153.178701,58983770,1.758016,1.369348,-0.833821,-0.838003,22.183203,0.331127,1.938807,0.179374,0.00179374,-0.250929,-0.071508,-0.835889
614,44714.40424,153.428701,58983770,1.771056,1.380116,-0.833696,-0.838003,22.182909,0.331413,1.950654,0.179578,0.00179578,-0.250562,-0.070985,-0.835735
615,44714.40425,153.678701,58983770,1.790384,1.387104,-0.833563,-0.837772,22.18313,0.331487,1.957844,0.17974,0.0017974,-0.250837,-0.07101,-0.835666
616,44714.40425,153.928701,58983770,1.794704,1.389318,-0.833442,-0.837707,22.182835,0.3318,1.963389,0.179845,0.00179845,-0.250654,-0.070854,-0.835521
617,44714.40425,154.178701,58983771,1.800073,1.39967,-0.833321,-0.837411,22.183277,0.332125,1.976007,0.18012,0.0018012,-0.250837,-0.070711,-0.835395
618,44714.40425,154.428701,58983771,1.797199,1.404694,-0.833195,-0.837247,22.182909,0.332263,1.978407,0.18031,0.0018031,-0.250837,-0.070601,-0.835258
619,44714.40426,154.678701,58983771,1.797367,1.40348,-0.833036,-0.837214,22.183203,0.332596,1.991478,0.180456,0.00180456,-0.250654,-0.070303,-0.835109
620,44714.40426,154.928701,58983771,1.798799,1.413319,-0.832896,-0.837214,22.182909,0.332831,2.001154,0.180568,0.00180568,-0.250837,-0.070274,-0.83498
621,44714.40426,155.178701,58983772,1.804759,1.421619,-0.832783,-0.837049,22.183203,0.333015,2.011012,0.180824,0.00180824,-0.250929,-0.070081,-0.834907
622,44714.40427,155.428701,58983772,1.816006,1.429166,-0.832627,-0.837016,22.182909,0.333303,2.022124,0.180915,0.00180915,-0.250654,-0.069803,-0.834772
623,44714.40427,155.678701,58983772,1.827516,1.431946,-0.832516,-0.836885,22.183277,0.33357,2.026394,0.181166,0.00181166,-0.250929,-0.069691,-0.834617
624,44714.40427,155.928701,58983772,1.827196,1.442571,-0.832376,-0.836622,22.182982,0.333839,2.03697,0.181298,0.00181298,-0.250837,-0.069485,-0.834583
625,44714.40427,156.178701,58983773,1.833019,1.444829,-0.832231,-0.836589,22.183277,0.334061,2.043279,0.18149,0.0018149,-0.250837,-0.069438,-0.834426
626,44714.40428,156.428701,58983773,1.835677,1.446764,-0.832114,-0.836458,22.182982,0.334207,2.052282,0.181601,0.00181601,-0.250837,-0.069236,-0.834298
627,44714.40428,156.678701,58983773,1.839838,1.456443,-0.831995,-0.836392,22.183351,0.334454,2.058597,0.181864,0.00181864,-0.250837,-0.069065,-0.834135
628,44714.40428,156.928701,58983773,1.850465,1.459762,-0.831876,-0.836228,22.182982,0.33485,2.064193,0.181956,0.00181956,-0.250929,-0.068892,-0.833993
629,44714.40429,157.178701,58983774,1.858152,1.464311,-0.83174,-0.836096,22.183351,0.335085,2.073268,0.182142,0.00182142,-0.250837,-0.068695,-0.833924
630,44714.40429,157.428701,58983774,1.862962,1.471319,-0.83163,-0.836063,22.182982,0.335045,2.077623,0.182348,0.00182348,-0.250929,-0.068533,-0.833893
631,44714.40429,157.678701,58983774,1.866209,1.473138,-0.831505,-0.835932,22.183277,0.335361,2.087617,0.182481,0.00182481,-0.250837,-0.068357,-0.833747
632,44714.40429,157.928701,58983774,1.878221,1.480401,-0.831374,-0.8358,22.182982,0.335704,2.092503,0.182689,0.00182689,-0.251021,-0.068332,-0.833601
633,44714.4043,158.178701,58983775,1.874964,1.489114,-0.831222,-0.835735,22.183351,0.335967,2.103299,0.182811,0.00182811,-0.250837,-0.068026,-0.833516
634,44714.4043,158.428701,58983775,1.879501,1.493253,-0.831139,-0.83557,22.183056,0.33604,2.10894,0.182966,0.00182966,-0.251021,-0.067972,-0.833349
635,44714.4043,158.678701,58983775,1.881523,1.494311,-0.830972,-0.835472,22.183351,0.336255,2.115616,0.183205,0.00183205,-0.250837,-0.067633,-0.833207
636,44714.40431,158.928701,58983775,1.883087,1.509596,-0.830894,-0.83534,22.18313,0.336649,2.124398,0.183313,0.00183313,-0.251021,-0.067708,-0.833164
637,44714.40431,159.178701,58983776,1.904144,1.510373,-0.830771,-0.83534,22.183351,0.33697,2.135,0.183513,0.00183513,-0.250929,-0.067424,-0.83303
638,44714.40431,159.428701,58983776,1.904075,1.516001,-0.830619,-0.835077,22.183056,0.337025,2.145771,0.183665,0.00183665,-0.251021,-0.067356,-0.832918
639,44714.40431,159.678701,58983776,1.909848,1.523461,-0.830481,-0.835044,22.183425,0.337242,2.151658,0.183836,0.00183836,-0.250929,-0.067107,-0.832829
640,44714.40432,159.928701,58983776,1.922389,1.527265,-0.830349,-0.834978,22.183056,0.337545,2.156747,0.183984,0.00183984,-0.251021,-0.067082,-0.832561
641,44714.40432,160.178701,58983777,1.928096,1.532996,-0.830214,-0.834584,22.183498,0.337829,2.169825,0.184233,0.00184233,-0.251113,-0.06688,-0.83252
642,44714.40432,160.428701,58983777,1.931486,1.533878,-0.83011,-0.834683,22.183056,0.338137,2.172499,0.184342,0.00184342,-0.251021,-0.066593,-0.832472
643,44714.40433,160.678701,58983777,1.93793,1.536712,-0.82997,-0.83465,22.183498,0.338252,2.17827,0.184472,0.00184472,-0.251021,-0.066581,-0.832319
644,44714.40433,160.928701,58983777,1.950103,1.554846,-0.829868,-0.834485,22.183056,0.338488,2.185287,0.184765,0.00184765,-0.251021,-0.066256,-0.832198
645,44714.40433,161.178701,58983778,1.95196,1.557404,-0.829715,-0.834485,22.183498,0.338792,2.195213,0.184919,0.00184919,-0.251113,-0.066192,-0.832062
646,44714.40433,161.428701,58983778,1.946874,1.560459,-0.829582,-0.834255,22.183203,0.339116,2.206106,0.185096,0.00185096,-0.251113,-0.066016,-0.831857
647,44714.40434,161.678701,58983778,1.968508,1.569371,-0.829438,-0.833992,22.183572,0.339441,2.21531,0.185233,0.00185233,-0.251021,-0.065796,-0.831826
648,44714.40434,161.928701,58983778,1.964478,1.58032,-0.8293,-0.83396,22.18313,0.339673,2.22671,0.185482,0.00185482,-0.251113,-0.06563,-0.831626
649,44714.40434,162.178701,58983779,1.981901,1.586613,-0.829153,-0.833894,22.183425,0.339859,2.239338,0.185639,0.00185639,-0.251113,-0.065522,-0.831507
650,44714.40435,162.428701,58983779,1.985651,1.591179,-0.829019,-0.833828,22.183203,0.34007,2.244603,0.18582,0.0018582,-0.251021,-0.065207,-0.831402
651,44714.40435,162.678701,58983779,1.989821,1.595964,-0.828895,-0.833729,22.183572,0.340338,2.249217,0.185932,0.00185932,-0.251113,-0.065181,-0.831348
652,44714.40435,162.928701,58983779,2.002603,1.598186,-0.828743,-0.833532,22.183203,0.340652,2.255579,0.186133,0.00186133,-0.251021,-0.064991,-0.831191
653,44714.40436,163.178701,58983780,2.004315,1.610273,-0.828609,-0.833466,22.183646,0.340962,2.269635,0.186312,0.00186312,-0.251113,-0.0648,-0.831065
654,44714.40436,163.428701,58983780,2.007156,1.614962,-0.82848,-0.833105,22.183203,0.341089,2.283769,0.186509,0.00186509,-0.251113,-0.064653,-0.830962
655,44714.40436,163.678701,58983780,2.017151,1.615218,-0.828364,-0.833171,22.183572,0.341197,2.283279,0.186641,0.00186641,-0.251204,-0.064564,-0.830831
656,44714.40436,163.928701,58983780,2.013071,1.627209,-0.828226,-0.833105,22.183203,0.34153,2.290781,0.18689,0.0018689,-0.251113,-0.064246,-0.83066
657,44714.40437,164.178701,58983781,2.02906,1.635286,-0.828096,-0.833072,22.183572,0.34195,2.30745,0.186976,0.00186976,-0.251204,-0.064214,-0.8306
658,44714.40437,164.428701,58983781,2.038506,1.63713,-0.827969,-0.832908,22.183351,0.342212,2.314844,0.1872,0.001872,-0.251204,-0.064004,-0.830418
659,44714.40437,164.678701,58983781,2.035009,1.642709,-0.82785,-0.832776,22.183572,0.342268,2.318483,0.187414,0.00187414,-0.251204,-0.063798,-0.830294
660,44714.40438,164.928701,58983781,2.046211,1.651158,-0.827728,-0.83248,22.183277,0.34243,2.329897,0.187563,0.00187563,-0.251296,-0.063734,-0.830235
661,44714.40438,165.178701,58983782,2.049647,1.653267,-0.827582,-0.832546,22.183646,0.342801,2.338059,0.187705,0.00187705,-0.251296,-0.063591,-0.830095
662,44714.40438,165.428701,58983782,2.058087,1.663866,-0.827459,-0.832448,22.183351,0.343162,2.343682,0.187882,0.00187882,-0.251296,-0.063361,-0.829861
663,44714.40438,165.678701,58983782,2.064831,1.663828,-0.827358,-0.832185,22.183646,0.343403,2.353242,0.188069,0.00188069,-0.251296,-0.063157,-0.829786
664,44714.40439,165.928701,58983782,2.067842,1.668679,-0.82722,-0.832316,22.183351,0.343522,2.362211,0.188348,0.00188348,-0.251296,-0.062857,-0.829494
665,44714.40439,166.178701,58983783,2.069962,1.678559,-0.827084,-0.831954,22.183646,0.343811,2.371995,0.188375,0.00188375,-0.251296,-0.062955,-0.829621
666,44714.40439,166.428701,58983783,2.070954,1.684176,-0.826949,-0.831922,22.183351,0.344061,2.37878,0.188616,0.00188616,-0.251388,-0.062706,-0.829406
667,44714.4044,166.678701,58983783,2.076656,1.688272,-0.826838,-0.831757,22.183646,0.344289,2.386644,0.188883,0.00188883,-0.251296,-0.062477,-0.829259
668,44714.4044,166.928701,58983783,2.080301,1.694701,-0.826711,-0.831724,22.183351,0.344524,2.393804,0.1889,0.001889,-0.251296,-0.062403,-0.829197
669,44714.4044,167.178701,58983784,2.089021,1.702189,-0.826559,-0.831527,22.183719,0.344718,2.403481,0.18902,0.0018902,-0.251388,-0.062368,-0.829144
670,44714.4044,167.428701,58983784,2.094894,1.711083,-0.826443,-0.831659,22.183425,0.344933,2.414362,0.189271,0.00189271,-0.251388,-0.062117,-0.828994
671,44714.40441,167.678701,58983784,2.106947,1.710413,-0.826325,-0.831396,22.183719,0.345187,2.420489,0.189371,0.00189371,-0.251388,-0.062017,-0.828931
672,44714.40441,167.928701,58983784,2.108853,1.71882,-0.826182,-0.831231,22.183351,0.345508,2.419553,0.189628,0.00189628,-0.251388,-0.06176,-0.828744
673,44714.40441,168.178701,58983785,2.12071,1.724886,-0.826069,-0.8311,22.183719,0.345808,2.438263,0.189719,0.00189719,-0.251388,-0.061577,-0.828592
674,44714.40442,168.428701,58983785,2.12536,1.735051,-0.825947,-0.8311,22.183425,0.345889,2.445524,0.190007,0.00190007,-0.251388,-0.061421,-0.828479
675,44714.40442,168.678701,58983785,2.127439,1.731643,-0.825795,-0.830837,22.183793,0.346163,2.453774,0.190084,0.00190084,-0.25148,-0.061296,-0.828291
676,44714.40442,168.928701,58983785,2.143323,1.743815,-0.825625,-0.830771,22.183425,0.346438,2.469783,0.19029,0.0019029,-0.251388,-0.061098,-0.82819
677,44714.40442,169.178701,58983786,2.14766,1.755107,-0.825469,-0.830574,22.183793,0.346779,2.474064,0.190632,0.00190632,-0.25148,-0.060789,-0.828
678,44714.40443,169.428701,58983786,2.147996,1.765131,-0.825342,-0.830442,22.183498,0.34707,2.491937,0.19077,0.0019077,-0.251388,-0.06057,-0.82786
679,44714.40443,169.678701,58983786,2.167377,1.764176,-0.825175,-0.830344,22.183793,0.347446,2.503878,0.19096,0.0019096,-0.251571,-0.060604,-0.827838
680,44714.40443,169.928701,58983786,2.17538,1.776845,-0.825053,-0.830114,22.183498,0.347622,2.504662,0.19114,0.0019114,-0.251571,-0.060443,-0.827686
681,44714.40444,170.178701,58983787,2.179557,1.782584,-0.824896,-0.830147,22.183793,0.348011,2.52301,0.191343,0.00191343,-0.251388,-0.060045,-0.827544
682,44714.40444,170.428701,58983787,2.167657,1.7909,-0.824763,-0.829949,22.183498,0.348239,2.538265,0.191511,0.00191511,-0.251571,-0.060062,-0.827427
683,44714.40444,170.678701,58983787,2.168726,1.797469,-0.824622,-0.829851,22.183719,0.348471,2.543369,0.191756,0.00191756,-0.251388,-0.059627,-0.827256
684,44714.40444,170.928701,58983787,2.175661,1.807838,-0.824473,-0.829719,22.183572,0.348583,2.553196,0.1919,0.001919,-0.251663,-0.059763,-0.827167
685,44714.40445,171.178701,58983788,2.190037,1.810552,-0.824337,-0.829522,22.183867,0.348939,2.559834,0.192158,0.00192158,-0.251388,-0.059449,-0.826944
686,44714.40445,171.428701,58983788,2.208603,1.817396,-0.824222,-0.829489,22.183646,0.34917,2.568526,0.19225,0.0019225,-0.251755,-0.059437,-0.826861
687,44714.40445,171.678701,58983788,2.218647,1.825164,-0.824096,-0.829423,22.183867,0.349494,2.58209,0.192499,0.00192499,-0.251388,-0.058889,-0.826734
688,44714.40446,171.928701,58983788,2.22384,1.827257,-0.823959,-0.829226,22.183646,0.349677,2.585528,0.192607,0.00192607,-0.251755,-0.059148,-0.826659
689,44714.40446,172.178701,58983789,2.220238,1.834033,-0.823832,-0.829226,22.183867,0.349888,2.58979,0.192897,0.00192897,-0.25148,-0.058731,-0.826403
690,44714.40446,172.428701,58983789,2.219158,1.841456,-0.823685,-0.829029,22.183646,0.350128,2.607902,0.193031,0.00193031,-0.251847,-0.058729,-0.826301
691,44714.40447,172.678701,58983789,2.235744,1.846757,-0.823562,-0.828832,22.183867,0.350426,2.614069,0.193129,0.00193129,-0.25148,-0.058382,-0.826248
692,44714.40447,172.928701,58983789,2.23938,1.854564,-0.823429,-0.828898,22.183646,0.350707,2.626545,0.193279,0.00193279,-0.251847,-0.058325,-0.825989
693,44714.40447,173.178701,58983790,2.257403,1.862963,-0.823315,-0.828667,22.183941,0.350983,2.626936,0.193474,0.00193474,-0.25148,-0.057959,-0.826019
694,44714.40447,173.428701,58983790,2.255504,1.87021,-0.823186,-0.828569,22.183719,0.351106,2.63891,0.193742,0.00193742,-0.251847,-0.058098,-0.825864
695,44714.40448,173.678701,58983790,2.265528,1.873947,-0.823053,-0.828536,22.183941,0.351372,2.651309,0.193887,0.00193887,-0.251571,-0.057684,-0.825814
696,44714.40448,173.928701,58983790,2.27179,1.878575,-0.822933,-0.828372,22.183793,0.351641,2.655204,0.194012,0.00194012,-0.251571,-0.05754,-0.825675
697,44714.40448,174.178701,58983791,2.27972,1.891578,-0.822784,-0.828207,22.183941,0.351873,2.666144,0.194153,0.00194153,-0.251847,-0.057694,-0.825512
698,44714.40449,174.428701,58983791,2.290911,1.900496,-0.822669,-0.828174,22.183719,0.35219,2.682821,0.194433,0.00194433,-0.251571,-0.057114,-0.82538
699,44714.40449,174.678701,58983791,2.288129,1.906816,-0.822535,-0.827813,22.183941,0.352391,2.689551,0.194664,0.00194664,-0.25148,-0.056812,-0.825216
