Index,Date,Time,Counter,Force(kN),LVDT1,LVDT2,Chain,OutputPower,Stress [MPa],Axial Strain (%),Strain Ax [-],Strain Rad. [%],Strain Vol. [%],Strain Vol [-],Gemidd,,Derivatives
4708,44655.41091,1177.022853,58352414,29.074493,-0.663266,-0.660637,22.28986,0.678862,42.17624,0.560813,0.00560813,-0.090068,0.47078,0.0047078,-0.661925,,12510.15071
4709,44655.41091,1177.272853,58352414,29.082961,-0.663174,-0.660801,22.290229,0.679072,42.158227,0.560655,0.00560655,-0.090161,0.470587,0.00470587,-0.661948,,12372.97529
4710,44655.41092,1177.522853,58352415,29.115816,-0.663003,-0.660604,22.290081,0.679349,42.200176,0.561055,0.00561055,-0.090441,0.470618,0.00470618,-0.661706,,12354.88846
4711,44655.41092,1177.772853,58352415,29.136115,-0.662859,-0.660407,22.290523,0.679609,42.228145,0.561155,0.00561155,-0.090441,0.47067,0.0047067,-0.661683,,12203.70349
4712,44655.41092,1178.022853,58352415,29.117647,-0.662859,-0.66067,22.290376,0.679626,42.253153,0.561407,0.00561407,-0.090814,0.470476,0.00470476,-0.661473,,12268.48854
4713,44655.41093,1178.272853,58352415,29.156562,-0.662664,-0.660111,22.290818,0.680063,42.31494,0.561667,0.00561667,-0.090814,0.470841,0.00470841,-0.661345,,11961.73637
4714,44655.41093,1178.522853,58352416,29.175869,-0.662545,-0.659947,22.290745,0.680293,42.272036,0.561579,0.00561579,-0.091187,0.470458,0.00470458,-0.661352,,12218.57243
4715,44655.41093,1178.772853,58352416,29.17517,-0.662463,-0.659914,22.291039,0.680343,42.305207,0.561766,0.00561766,-0.091187,0.470572,0.00470572,-0.661265,,11997.41531
4716,44655.41094,1179.022853,58352416,29.230328,-0.662176,-0.659749,22.291187,0.680952,42.414051,0.562211,0.00562211,-0.091653,0.470465,0.00470465,-0.660945,,11759.36125
4717,44655.41094,1179.272853,58352416,29.276805,-0.66194,-0.659421,22.291555,0.681456,42.402239,0.56223,0.0056223,-0.09156,0.470588,0.00470588,-0.660897,,11939.60911
4718,44655.41094,1179.522853,58352417,29.201969,-0.662169,-0.659552,22.291408,0.680886,42.441563,0.562428,0.00562428,-0.092119,0.470339,0.00470339,-0.661019,,11594.23456
4719,44655.41094,1179.772853,58352417,29.276973,-0.661798,-0.659651,22.29185,0.681721,42.381227,0.562507,0.00562507,-0.091933,0.470478,0.00470478,-0.660519,,12037.84353
4720,44655.41095,1180.022853,58352417,29.300853,-0.661624,-0.659355,22.29185,0.681925,42.506385,0.563005,0.00563005,-0.092212,0.470555,0.00470555,-0.660335,,11673.24218
4721,44655.41095,1180.272853,58352417,29.307811,-0.661545,-0.659092,22.292145,0.682212,42.521778,0.563045,0.00563045,-0.092772,0.47018,0.0047018,-0.660249,,11841.96465
4722,44655.41095,1180.522853,58352418,29.32735,-0.66139,-0.659026,22.292219,0.682571,42.546286,0.563372,0.00563372,-0.092678,0.470667,0.00470667,-0.660106,,11723.742
4723,44655.41096,1180.772853,58352418,29.335288,-0.661299,-0.659059,22.292514,0.682723,42.570192,0.563315,0.00563315,-0.092865,0.470415,0.00470415,-0.660152,,11495.78966
4724,44655.41096,1181.022853,58352418,29.375956,-0.661073,-0.658632,22.292514,0.683156,42.575805,0.56368,0.0056368,-0.093424,0.470256,0.00470256,-0.659867,,11863.45803
4725,44655.41096,1181.272853,58352418,29.322607,-0.66124,-0.658829,22.292808,0.682827,42.511292,0.563436,0.00563436,-0.093238,0.470198,0.00470198,-0.660065,,12103.4542
4726,44655.41096,1181.522853,58352419,29.329349,-0.661143,-0.658796,22.292735,0.683011,42.534702,0.563609,0.00563609,-0.093424,0.470215,0.00470215,-0.659896,,11996.68678
4727,44655.41097,1181.772853,58352419,29.385146,-0.660852,-0.658566,22.293103,0.683554,42.581556,0.563747,0.00563747,-0.093891,0.469908,0.00469908,-0.659738,,11876.83037
4728,44655.41097,1182.022853,58352419,29.381875,-0.660796,-0.658698,22.29303,0.683705,42.65683,0.564317,0.00564317,-0.093891,0.470307,0.00470307,-0.659314,,11760.67919
4729,44655.41097,1182.272853,58352419,29.442612,-0.660457,-0.658204,22.293545,0.684275,42.743015,0.564595,0.00564595,-0.09445,0.4704,0.004704,-0.65905,,11136.61448
4730,44655.41098,1182.522853,58352420,29.472106,-0.660301,-0.658106,22.293472,0.684755,42.748865,0.56469,0.0056469,-0.094263,0.470349,0.00470349,-0.659028,,11315.06334
4731,44655.41098,1182.772853,58352420,29.494788,-0.660127,-0.657514,22.293914,0.684957,42.727498,0.564748,0.00564748,-0.094823,0.469958,0.00469958,-0.659032,,11530.9126
4732,44655.41098,1183.022853,58352420,29.51734,-0.659968,-0.657777,22.29384,0.685252,42.823136,0.56528,0.0056528,-0.094823,0.47023,0.0047023,-0.658714,,11123.38917
4733,44655.41098,1183.272853,58352420,29.525703,-0.659869,-0.657679,22.294283,0.685435,42.844668,0.565343,0.00565343,-0.095103,0.470241,0.00470241,-0.65868,,11321.16258
4734,44655.41099,1183.522853,58352421,29.550335,-0.65969,-0.657383,22.294135,0.685907,42.834287,0.565496,0.00565496,-0.095662,0.469841,0.00469841,-0.65858,,11488.20101
4735,44655.41099,1183.772853,58352421,29.586021,-0.659479,-0.657087,22.294577,0.686266,42.876941,0.565719,0.00565719,-0.095476,0.470243,0.00470243,-0.658425,,11285.546
4736,44655.41099,1184.022853,58352421,29.566911,-0.659499,-0.65735,22.294577,0.686231,42.894508,0.565905,0.00565905,-0.096035,0.46987,0.0046987,-0.658292,,11332.7179
4737,44655.411,1184.272853,58352421,29.535487,-0.659557,-0.657218,22.294946,0.686027,42.807525,0.565759,0.00565759,-0.095942,0.469817,0.00469817,-0.658396,,11552.03064
4738,44655.411,1184.522853,58352422,29.618745,-0.659185,-0.656923,22.294946,0.686849,42.917366,0.566015,0.00566015,-0.096408,0.469777,0.00469777,-0.658023,,10922.11133
4739,44655.411,1184.772853,58352422,29.571342,-0.659285,-0.657153,22.295241,0.686629,42.941557,0.566227,0.00566227,-0.096408,0.469819,0.00469819,-0.65806,,11323.64416
4740,44655.411,1185.022853,58352422,29.556067,-0.659293,-0.657087,22.295167,0.686548,42.860982,0.566037,0.00566037,-0.096874,0.469163,0.00469163,-0.658283,,11579.16643
4741,44655.41101,1185.272853,58352422,29.622461,-0.65896,-0.656725,22.295536,0.687197,43.020392,0.566751,0.00566751,-0.096874,0.469779,0.00469779,-0.657754,,11124.47337
4742,44655.41101,1185.522853,58352423,29.681678,-0.658653,-0.656364,22.295683,0.68782,43.028285,0.566864,0.00566864,-0.097247,0.469531,0.00469531,-0.65754,,11101.53383
4743,44655.41101,1185.772853,58352423,29.686658,-0.658565,-0.656298,22.295978,0.688095,42.971135,0.566928,0.00566928,-0.09734,0.469308,0.00469308,-0.657481,,11195.642
4744,44655.41102,1186.022853,58352423,29.668287,-0.658569,-0.656265,22.295978,0.68799,43.02942,0.567014,0.00567014,-0.097713,0.469451,0.00469451,-0.657387,,11130.07611
4745,44655.41102,1186.272853,58352423,29.719028,-0.65831,-0.655936,22.296273,0.688439,43.036228,0.567141,0.00567141,-0.097807,0.469265,0.00469265,-0.657217,,11129.28266
4746,44655.41102,1186.522853,58352424,29.742071,-0.658148,-0.655936,22.296346,0.688799,43.121423,0.567498,0.00567498,-0.098179,0.469283,0.00469283,-0.657109,,11034.99006
4747,44655.41102,1186.772853,58352424,29.73918,-0.658048,-0.656068,22.296641,0.689114,43.148293,0.567784,0.00567784,-0.098366,0.469484,0.00469484,-0.656894,,11048.22645
4748,44655.41103,1187.022853,58352424,29.680453,-0.658252,-0.656101,22.296715,0.688535,43.110574,0.567737,0.00567737,-0.098646,0.469258,0.00469258,-0.657087,,11010.82556
4749,44655.41103,1187.272853,58352424,29.711568,-0.658072,-0.656068,22.296936,0.68898,43.053474,0.567698,0.00567698,-0.098739,0.468959,0.00468959,-0.656931,,11371.509
4750,44655.41103,1187.522853,58352425,29.694906,-0.658096,-0.656035,22.29701,0.688897,43.125657,0.567805,0.00567805,-0.098832,0.468973,0.00468973,-0.656968,,11101.71524
4751,44655.41104,1187.772853,58352425,29.694663,-0.658039,-0.655706,22.297305,0.689012,43.072588,0.567737,0.00567737,-0.099205,0.468633,0.00468633,-0.657037,,11269.52763
4752,44655.41104,1188.022853,58352425,29.718816,-0.657886,-0.655542,22.297378,0.689355,43.094941,0.567932,0.00567932,-0.099485,0.468447,0.00468447,-0.656931,,11072.25384
4753,44655.41104,1188.272853,58352425,29.725664,-0.657808,-0.655608,22.297599,0.689521,43.166306,0.568342,0.00568342,-0.099578,0.468757,0.00468757,-0.656613,,10506.02281
4754,44655.41105,1188.522853,58352426,29.787498,-0.657497,-0.655148,22.297673,0.690055,43.215638,0.56862,0.0056862,-0.099858,0.468859,0.00468859,-0.656341,,10696.89641
4755,44655.41105,1188.772853,58352426,29.84903,-0.657148,-0.654819,22.297968,0.690795,43.279845,0.569016,0.00569016,-0.100137,0.468874,0.00468874,-0.656055,,10625.04398
4756,44655.41105,1189.022853,58352426,29.80634,-0.657239,-0.654917,22.298042,0.690596,43.229285,0.568784,0.00568784,-0.100231,0.468647,0.00468647,-0.656133,,10988.63831
4757,44655.41105,1189.272853,58352426,29.866637,-0.656917,-0.654786,22.298337,0.691116,43.335543,0.56926,0.0056926,-0.100697,0.468608,0.00468608,-0.655903,,10571.95423
4758,44655.41106,1189.522853,58352427,29.88801,-0.656767,-0.65472,22.298558,0.691534,43.312754,0.56936,0.0056936,-0.100697,0.468621,0.00468621,-0.65581,,10868.41105
4759,44655.41106,1189.772853,58352427,29.885186,-0.656683,-0.654556,22.298779,0.691686,43.342775,0.569643,0.00569643,-0.10107,0.46848,0.0046848,-0.655606,,10631.89234
4760,44655.41106,1190.022853,58352427,29.910415,-0.656529,-0.65449,22.298853,0.691992,43.368437,0.569761,0.00569761,-0.101256,0.468343,0.00468343,-0.655462,,10741.43857
4761,44655.41107,1190.272853,58352427,29.875344,-0.65659,-0.654589,22.299147,0.691772,43.385294,0.569986,0.00569986,-0.101536,0.46845,0.0046845,-0.655492,,10423.04252
4762,44655.41107,1190.522853,58352428,29.873208,-0.656566,-0.654424,22.299147,0.691889,43.289874,0.569589,0.00569589,-0.101536,0.468053,0.00468053,-0.655558,,10611.28155
4763,44655.41107,1190.772853,58352428,29.871512,-0.656501,-0.654326,22.299368,0.692074,43.31992,0.569782,0.00569782,-0.101816,0.467921,0.00467921,-0.655494,,10979.87842
4764,44655.41107,1191.022853,58352428,29.913417,-0.656258,-0.65426,22.29959,0.692428,43.376184,0.570098,0.00570098,-0.102002,0.46806,0.0046806,-0.655221,,10740.00114
4765,44655.41108,1191.272853,58352428,29.984027,-0.655919,-0.653899,22.299884,0.693179,43.44774,0.570616,0.00570616,-0.102375,0.468166,0.00468166,-0.654907,,10633.0407
4766,44655.41108,1191.522853,58352429,30.015955,-0.655738,-0.653636,22.300032,0.693574,43.46373,0.570742,0.00570742,-0.102655,0.468119,0.00468119,-0.654816,,10696.15185
4767,44655.41108,1191.772853,58352429,30.024885,-0.655615,-0.653701,22.300327,0.693723,43.536427,0.570953,0.00570953,-0.103028,0.467832,0.00467832,-0.654665,,10340.36861
4768,44655.41109,1192.022853,58352429,29.995938,-0.655631,-0.653438,22.3004,0.693599,43.479363,0.570967,0.00570967,-0.103214,0.467846,0.00467846,-0.654552,,10711.51216
4769,44655.41109,1192.272853,58352429,30.015934,-0.655508,-0.653504,22.300695,0.693901,43.506175,0.571058,0.00571058,-0.103494,0.467564,0.00467564,-0.65462,,10639.44207
4770,44655.41109,1192.522853,58352430,30.06099,-0.655295,-0.653274,22.300843,0.694536,43.525849,0.571376,0.00571376,-0.103681,0.467697,0.00467697,-0.654301,,10352.9323
4771,44655.41109,1192.772853,58352430,30.035685,-0.655214,-0.653143,22.301064,0.694431,43.558916,0.571393,0.00571393,-0.10396,0.467433,0.00467433,-0.654409,,10386.76588
4772,44655.4111,1193.022853,58352430,30.06546,-0.655101,-0.653143,22.301285,0.694787,43.595625,0.571741,0.00571741,-0.10424,0.467595,0.00467595,-0.654099,,10111.81903
4773,44655.4111,1193.272853,58352430,30.062162,-0.654901,-0.653011,22.301432,0.694933,43.650236,0.572092,0.00572092,-0.10452,0.467572,0.00467572,-0.653847,,9805.120105
4774,44655.4111,1193.522853,58352431,30.035625,-0.65499,-0.653077,22.301653,0.694808,43.59923,0.571974,0.00571974,-0.104799,0.467174,0.00467174,-0.653857,,10053.23852
4775,44655.41111,1193.772853,58352431,30.04397,-0.654876,-0.653011,22.301875,0.695139,43.667562,0.572086,0.00572086,-0.105079,0.467007,0.00467007,-0.653932,,9681.162383
4776,44655.41111,1194.022853,58352431,30.140875,-0.654452,-0.652419,22.302096,0.696042,43.703884,0.572579,0.00572579,-0.105359,0.467221,0.00467221,-0.653497,,10116.95686
4777,44655.41111,1194.272853,58352431,30.161896,-0.654223,-0.652387,22.302391,0.696238,43.710194,0.572859,0.00572859,-0.105732,0.467128,0.00467128,-0.653295,,9943.720514
4778,44655.41111,1194.522853,58352432,30.104083,-0.654427,-0.652551,22.302538,0.696028,43.725017,0.572839,0.00572839,-0.105825,0.466996,0.00466996,-0.65331,,9953.189885
4779,44655.41112,1194.772853,58352432,30.169549,-0.653997,-0.652288,22.302759,0.696675,43.687863,0.573012,0.00573012,-0.106198,0.466889,0.00466889,-0.653132,,10451.89054
4780,44655.41112,1195.022853,58352432,30.201014,-0.653858,-0.651828,22.303054,0.697194,43.800126,0.573361,0.00573361,-0.106478,0.466883,0.00466883,-0.652973,,9707.90417
4781,44655.41112,1195.272853,58352432,30.175052,-0.653829,-0.651926,22.303275,0.697113,43.806714,0.573493,0.00573493,-0.106757,0.466754,0.00466754,-0.652894,,9648.959513
4782,44655.41113,1195.522853,58352433,30.197307,-0.653665,-0.651828,22.303422,0.697336,43.785942,0.573782,0.00573782,-0.106944,0.466826,0.00466826,-0.652574,,9929.580495
4783,44655.41113,1195.772853,58352433,30.198374,-0.653546,-0.651959,22.30357,0.697564,43.783416,0.573684,0.00573684,-0.10713,0.466423,0.00466423,-0.652703,,10093.77837
4784,44655.41113,1196.022853,58352433,30.233984,-0.653475,-0.651631,22.303938,0.697907,43.84033,0.573957,0.00573957,-0.107596,0.466454,0.00466454,-0.652508,,9992.698728
4785,44655.41113,1196.272853,58352433,30.267431,-0.653129,-0.651565,22.30416,0.698408,43.887797,0.57435,0.0057435,-0.107876,0.466433,0.00466433,-0.652187,,9652.403933
4786,44655.41114,1196.522853,58352434,30.286151,-0.653018,-0.65117,22.304454,0.698723,43.883279,0.57419,0.0057419,-0.108156,0.466119,0.00466119,-0.652195,,9899.274858
4787,44655.41114,1196.772853,58352434,30.256569,-0.653047,-0.651105,22.304528,0.698498,43.915528,0.574511,0.00574511,-0.108436,0.466124,0.00466124,-0.652109,,9712.199512
4788,44655.41114,1197.022853,58352434,30.2523,-0.653025,-0.650973,22.304897,0.698705,43.888042,0.574447,0.00574447,-0.108622,0.465824,0.00465824,-0.652066,,9876.997331
4789,44655.41115,1197.272853,58352434,30.269291,-0.652852,-0.651072,22.304823,0.698937,43.89556,0.574553,0.00574553,-0.108902,0.465745,0.00465745,-0.651912,,9776.69087
4790,44655.41115,1197.522853,58352435,30.261629,-0.652828,-0.651039,22.305191,0.699042,43.885501,0.574685,0.00574685,-0.109088,0.465518,0.00465518,-0.65204,,9825.347697
4791,44655.41115,1197.772853,58352435,30.316271,-0.652537,-0.650644,22.305339,0.699633,43.945886,0.575102,0.00575102,-0.109461,0.465512,0.00465512,-0.651684,,9686.063385
4792,44655.41116,1198.022853,58352435,30.352277,-0.652315,-0.650612,22.305781,0.700039,43.983654,0.575175,0.00575175,-0.109648,0.465525,0.00465525,-0.651634,,9478.507071
4793,44655.41116,1198.272853,58352435,30.311558,-0.652392,-0.650842,22.305707,0.699864,43.955109,0.575157,0.00575157,-0.110114,0.465011,0.00465011,-0.651645,,9599.918953
4794,44655.41116,1198.522853,58352436,30.372915,-0.652075,-0.650316,22.306223,0.700601,44.021464,0.575652,0.00575652,-0.1103,0.465237,0.00465237,-0.651289,,9152.803322
4795,44655.41116,1198.772853,58352436,30.371622,-0.652032,-0.65025,22.306223,0.700662,44.047249,0.575758,0.00575758,-0.110673,0.465022,0.00465022,-0.651213,,9046.082759
4796,44655.41117,1199.022853,58352436,30.374714,-0.651971,-0.65025,22.306739,0.70081,44.061741,0.575944,0.00575944,-0.110953,0.465001,0.00465001,-0.651072,,9031.927462
4797,44655.41117,1199.272853,58352436,30.406224,-0.651766,-0.649954,22.306666,0.701099,44.101124,0.576278,0.00576278,-0.111326,0.464952,0.00464952,-0.65095,,9007.585222
4798,44655.41117,1199.522853,58352437,30.42375,-0.651602,-0.649888,22.307182,0.701498,44.089936,0.576207,0.00576207,-0.111326,0.464881,0.00464881,-0.650676,,9099.801957
4799,44655.41118,1199.772853,58352437,30.424391,-0.651535,-0.65002,22.307108,0.701583,44.134268,0.576552,0.00576552,-0.111699,0.464946,0.00464946,-0.650645,,9281.024778
4800,44655.41118,1200.022853,58352437,30.409835,-0.651502,-0.64979,22.307771,0.701588,44.132785,0.576534,0.00576534,-0.112165,0.464496,0.00464496,-0.650698,,8771.854285
4801,44655.41118,1200.272853,58352437,30.449667,-0.651261,-0.649527,22.30755,0.702145,44.119694,0.57653,0.0057653,-0.112258,0.464272,0.00464272,-0.650658,,9119.839082
4802,44655.41118,1200.522853,58352438,30.413701,-0.651354,-0.649494,22.308066,0.701917,44.110937,0.576732,0.00576732,-0.112538,0.464194,0.00464194,-0.650513,,9084.100827
4803,44655.41119,1200.772853,58352438,30.465214,-0.651071,-0.64933,22.308066,0.702526,44.154033,0.576966,0.00576966,-0.113098,0.463869,0.00463869,-0.6504,,8659.951259
4804,44655.41119,1201.022853,58352438,30.499425,-0.650844,-0.649165,22.308729,0.702853,44.276777,0.577445,0.00577445,-0.113191,0.464251,0.00464251,-0.650001,,8626.760973
4805,44655.41119,1201.272853,58352438,30.519048,-0.650687,-0.6491,22.308582,0.703196,44.234937,0.577397,0.00577397,-0.11347,0.463849,0.00463849,-0.650091,,8296.206453
4806,44655.4112,1201.522853,58352439,30.533619,-0.65056,-0.648771,22.309172,0.703491,44.28042,0.577664,0.00577664,-0.114123,0.463516,0.00463516,-0.649844,,8234.612905
4807,44655.4112,1201.772853,58352439,30.567163,-0.65033,-0.648574,22.309172,0.703942,44.309596,0.577866,0.00577866,-0.11431,0.463635,0.00463635,-0.649642,,8153.281876
4808,44655.4112,1202.022853,58352439,30.579331,-0.650205,-0.648804,22.309761,0.704088,44.321518,0.578139,0.00578139,-0.114683,0.463489,0.00463489,-0.649345,,8253.227134
4809,44655.4112,1202.272853,58352439,30.551871,-0.65024,-0.648738,22.309688,0.703966,44.299148,0.578044,0.00578044,-0.114869,0.463171,0.00463171,-0.649574,,8532.787733
4810,44655.41121,1202.522853,58352440,30.58263,-0.650044,-0.648672,22.310204,0.704401,44.343657,0.57849,0.0057849,-0.115428,0.463058,0.00463058,-0.649186,,8319.323189
4811,44655.41121,1202.772853,58352440,30.597244,-0.649913,-0.648541,22.310204,0.704661,44.367627,0.578642,0.00578642,-0.115801,0.462841,0.00462841,-0.649141,,8068.593438
4812,44655.41121,1203.022853,58352440,30.577283,-0.649893,-0.648409,22.310572,0.704767,44.351306,0.578691,0.00578691,-0.115895,0.462794,0.00462794,-0.649106,,8425.379398
4813,44655.41122,1203.272853,58352440,30.57416,-0.649867,-0.648376,22.310646,0.704831,44.370698,0.578755,0.00578755,-0.116268,0.462528,0.00462528,-0.649096,,8292.498275
4814,44655.41122,1203.522853,58352441,30.584283,-0.649763,-0.648344,22.311088,0.704964,44.352206,0.578828,0.00578828,-0.116361,0.462467,0.00462467,-0.649008,,8284.707629
4815,44655.41122,1203.772853,58352441,30.594613,-0.649646,-0.648015,22.311162,0.705264,44.39127,0.579025,0.00579025,-0.116827,0.462198,0.00462198,-0.648911,,8005.483725
4816,44655.41122,1204.022853,58352441,30.634944,-0.649382,-0.648081,22.31153,0.705714,44.467075,0.579524,0.00579524,-0.117107,0.462425,0.00462425,-0.648502,,7660.025654
4817,44655.41123,1204.272853,58352441,30.59973,-0.649463,-0.647719,22.31153,0.705546,44.384177,0.579183,0.00579183,-0.11748,0.461704,0.00461704,-0.648766,,8244.495697
4818,44655.41123,1204.522853,58352442,30.648575,-0.649191,-0.647489,22.311973,0.706123,44.439939,0.579609,0.00579609,-0.117666,0.461943,0.00461943,-0.648446,,7963.98507
4819,44655.41123,1204.772853,58352442,30.693038,-0.648926,-0.647456,22.31212,0.706626,44.486984,0.579972,0.00579972,-0.118132,0.46184,0.0046184,-0.64821,,7734.795543
4820,44655.41124,1205.022853,58352442,30.716288,-0.648759,-0.647555,22.312562,0.707026,44.565109,0.5803,0.005803,-0.118412,0.461753,0.00461753,-0.647913,,7026.61762
4821,44655.41124,1205.272853,58352442,30.658706,-0.648913,-0.647259,22.312562,0.706652,44.505675,0.580085,0.00580085,-0.118785,0.461474,0.00461474,-0.648227,,7609.299781
4822,44655.41124,1205.522853,58352443,30.694696,-0.648724,-0.647292,22.313005,0.707066,44.522407,0.580297,0.00580297,-0.118972,0.46138,0.0046138,-0.647913,,7595.442965
