Index,Date,Time,Counter,FbLoad,Force(kN),LVDT1,LVDT2,Chain,OutputPower,Stress [MPa],Strain Ax. [%],Strain Ax [-],Strain Rad. [%],Strain Vol. [%],Strain Vol [-],Gemidd
701,44713.6397,175.122701,58917713,4.274426,3.97526,-0.781275,-0.780447,21.991192,0.441207,5.615298,0.257873,0.00257873,-0.011744,0.246129,0.00246129,-0.780965
702,44713.6397,175.372701,58917714,4.281811,3.980293,-0.781195,-0.780415,21.991266,0.441301,5.625829,0.258018,0.00258018,-0.011744,0.246239,0.00246239,-0.780846
703,44713.63971,175.622701,58917714,4.305964,3.987405,-0.781107,-0.78025,21.991266,0.441507,5.638785,0.258223,0.00258223,-0.012111,0.246159,0.00246159,-0.780695
704,44713.63971,175.872701,58917714,4.303908,4.001464,-0.781023,-0.78002,21.991266,0.441812,5.652071,0.258371,0.00258371,-0.011835,0.246536,0.00246536,-0.780624
705,44713.63971,176.122701,58917714,4.304229,4.013217,-0.780917,-0.779889,21.991192,0.442201,5.667992,0.258685,0.00258685,-0.011835,0.246689,0.00246689,-0.780404
706,44713.63971,176.372701,58917715,4.326671,4.026866,-0.780815,-0.779757,21.991266,0.442381,5.694203,0.258819,0.00258819,-0.012202,0.246643,0.00246643,-0.780292
707,44713.63972,176.622701,58917715,4.340051,4.036355,-0.780725,-0.779494,21.991266,0.442711,5.704614,0.258924,0.00258924,-0.011835,0.24703,0.0024703,-0.780237
708,44713.63972,176.872701,58917715,4.357762,4.04123,-0.780651,-0.779461,21.99134,0.443021,5.717206,0.259155,0.00259155,-0.012111,0.247063,0.00247063,-0.779998
709,44713.63972,177.122701,58917715,4.36927,4.056664,-0.78055,-0.779133,21.991266,0.443205,5.735041,0.259369,0.00259369,-0.012019,0.24735,0.0024735,-0.779925
710,44713.63973,177.372701,58917716,4.370657,4.059362,-0.780451,-0.778935,21.99134,0.443397,5.744195,0.259555,0.00259555,-0.012202,0.247456,0.00247456,-0.779723
711,44713.63973,177.622701,58917716,4.38041,4.075783,-0.780367,-0.779034,21.99134,0.443628,5.76078,0.259762,0.00259762,-0.012019,0.247743,0.00247743,-0.779629
712,44713.63973,177.872701,58917716,4.389032,4.085092,-0.780274,-0.778903,21.991487,0.44396,5.768362,0.259862,0.00259862,-0.012202,0.247714,0.00247714,-0.779542
713,44713.63973,178.122701,58917716,4.407744,4.094898,-0.780171,-0.778541,21.99134,0.444238,5.793484,0.260072,0.00260072,-0.012111,0.247957,0.00247957,-0.779436
714,44713.63974,178.372701,58917717,4.419481,4.105676,-0.780097,-0.778508,21.991487,0.444403,5.803398,0.260249,0.00260249,-0.012202,0.248046,0.00248046,-0.77931
715,44713.63974,178.622701,58917717,4.429011,4.116828,-0.780013,-0.778344,21.99134,0.444563,5.814753,0.260457,0.00260457,-0.012111,0.248255,0.00248255,-0.779144
716,44713.63974,178.872701,58917717,4.439736,4.126703,-0.779925,-0.778311,21.991487,0.444902,5.832341,0.260594,0.00260594,-0.012202,0.248392,0.00248392,-0.779068
717,44713.63975,179.122701,58917717,4.446013,4.135547,-0.779824,-0.778081,21.99134,0.445182,5.85006,0.260711,0.00260711,-0.012202,0.248509,0.00248509,-0.778986
718,44713.63975,179.372701,58917718,4.45892,4.14859,-0.779746,-0.777686,21.991561,0.445428,5.86233,0.260997,0.00260997,-0.012202,0.248772,0.00248772,-0.77887
719,44713.63975,179.622701,58917718,4.469297,4.153487,-0.779665,-0.777653,21.991413,0.445722,5.875013,0.26113,0.0026113,-0.012294,0.248928,0.00248928,-0.778611
720,44713.63975,179.872701,58917718,4.473686,4.168389,-0.779574,-0.777489,21.991561,0.44584,5.887462,0.261376,0.00261376,-0.012294,0.249082,0.00249082,-0.778521
721,44713.63976,180.122701,58917718,4.490614,4.177741,-0.7795,-0.777325,21.991413,0.446157,5.905582,0.261518,0.00261518,-0.012294,0.249224,0.00249224,-0.778421
722,44713.63976,180.372701,58917719,4.508547,4.189504,-0.779391,-0.777128,21.991634,0.446487,5.924064,0.26167,0.0026167,-0.012294,0.249343,0.00249343,-0.778315
723,44713.63976,180.622701,58917719,4.506059,4.198387,-0.779294,-0.777095,21.991413,0.446739,5.93354,0.261839,0.00261839,-0.012294,0.249501,0.00249501,-0.778196
724,44713.63977,180.872701,58917719,4.523092,4.207289,-0.77923,-0.77693,21.991561,0.44689,5.945679,0.262022,0.00262022,-0.012294,0.249701,0.00249701,-0.778087
725,44713.63977,181.122701,58917719,4.529171,4.222911,-0.779144,-0.776766,21.991413,0.447141,5.967786,0.26217,0.0026217,-0.012386,0.249764,0.00249764,-0.777914
726,44713.63977,181.372701,58917720,4.5472,4.233871,-0.779056,-0.776503,21.991708,0.447433,5.983923,0.26232,0.0026232,-0.012386,0.249934,0.00249934,-0.777866
727,44713.63977,181.622701,58917720,4.550379,4.236697,-0.778952,-0.776306,21.991561,0.447625,5.996198,0.262645,0.00262645,-0.012386,0.250259,0.00250259,-0.777591
728,44713.63978,181.872701,58917720,4.566799,4.251185,-0.778872,-0.776141,21.991708,0.447934,6.011129,0.262729,0.00262729,-0.012386,0.250343,0.00250343,-0.777513
729,44713.63978,182.122701,58917720,4.580592,4.269891,-0.778795,-0.776043,21.991487,0.448349,6.034091,0.263049,0.00263049,-0.012478,0.250518,0.00250518,-0.777342
730,44713.63978,182.372701,58917721,4.591656,4.276328,-0.778712,-0.775879,21.991708,0.448526,6.045565,0.263027,0.00263027,-0.012569,0.250458,0.00250458,-0.777397
731,44713.63979,182.622701,58917721,4.609323,4.287813,-0.778619,-0.775747,21.991487,0.448574,6.054908,0.263202,0.00263202,-0.012478,0.250812,0.00250812,-0.777176
732,44713.63979,182.872701,58917721,4.620821,4.29329,-0.778532,-0.775484,21.991782,0.448857,6.068079,0.263483,0.00263483,-0.012478,0.251005,0.00251005,-0.777039
733,44713.63979,183.122701,58917721,4.612809,4.305201,-0.77844,-0.775385,21.991487,0.449201,6.082862,0.26368,0.0026368,-0.012478,0.251256,0.00251256,-0.77686
734,44713.6398,183.372701,58917722,4.631044,4.314189,-0.778351,-0.775287,21.991856,0.449522,6.103022,0.263759,0.00263759,-0.012661,0.251291,0.00251291,-0.776717
735,44713.6398,183.622701,58917722,4.636925,4.325952,-0.778299,-0.775155,21.991561,0.449738,6.113511,0.263929,0.00263929,-0.012478,0.251535,0.00251535,-0.776675
736,44713.6398,183.872701,58917722,4.637948,4.332484,-0.778201,-0.774958,21.991856,0.449835,6.130191,0.264069,0.00264069,-0.012661,0.251408,0.00251408,-0.776635
737,44713.6398,184.122701,58917722,4.656616,4.347134,-0.778113,-0.77486,21.991561,0.450154,6.147774,0.264285,0.00264285,-0.012478,0.251807,0.00251807,-0.776463
738,44713.63981,184.372701,58917723,4.660153,4.361662,-0.77803,-0.774498,21.992003,0.450433,6.162785,0.264466,0.00264466,-0.012661,0.251719,0.00251719,-0.776357
739,44713.63981,184.622701,58917723,4.682662,4.367555,-0.777941,-0.774432,21.991561,0.450763,6.180757,0.264619,0.00264619,-0.012569,0.251927,0.00251927,-0.776243
740,44713.63981,184.872701,58917723,4.678072,4.37679,-0.777852,-0.774136,21.991929,0.450862,6.18934,0.264781,0.00264781,-0.012753,0.252026,0.00252026,-0.776138
741,44713.63982,185.122701,58917723,4.690821,4.384872,-0.777764,-0.774071,21.991634,0.451072,6.201492,0.264983,0.00264983,-0.012569,0.25241,0.0025241,-0.775998
742,44713.63982,185.372701,58917724,4.708923,4.399532,-0.777689,-0.773939,21.992003,0.451415,6.218613,0.265294,0.00265294,-0.012753,0.252542,0.00252542,-0.775777
743,44713.63982,185.622701,58917724,4.723979,4.409152,-0.777605,-0.773775,21.991634,0.451662,6.235837,0.265343,0.00265343,-0.012569,0.252774,0.00252774,-0.775665
744,44713.63982,185.872701,58917724,4.732567,4.417545,-0.777522,-0.773643,21.992077,0.45196,6.243152,0.265428,0.00265428,-0.012845,0.252607,0.00252607,-0.775603
745,44713.63983,186.122701,58917724,4.739107,4.432591,-0.777415,-0.773446,21.991708,0.452287,6.272208,0.265727,0.00265727,-0.012661,0.253018,0.00253018,-0.775464
746,44713.63983,186.372701,58917725,4.750668,4.445935,-0.777323,-0.773216,21.992003,0.452529,6.285299,0.265959,0.00265959,-0.012936,0.253044,0.00253044,-0.775297
747,44713.63983,186.622701,58917725,4.76749,4.449467,-0.777258,-0.773019,21.991708,0.452639,6.293209,0.266165,0.00266165,-0.012661,0.253476,0.00253476,-0.775168
748,44713.63984,186.872701,58917725,4.771278,4.461199,-0.777161,-0.773019,21.992003,0.452894,6.309334,0.266306,0.00266306,-0.013028,0.253311,0.00253311,-0.775046
749,44713.63984,187.122701,58917725,4.780663,4.474117,-0.777058,-0.772624,21.991782,0.453227,6.324871,0.26649,0.0026649,-0.012936,0.253629,0.00253629,-0.774941
750,44713.63984,187.372701,58917726,4.803469,4.486842,-0.776981,-0.772592,21.992077,0.453539,6.341978,0.266584,0.00266584,-0.012753,0.253776,0.00253776,-0.774857
751,44713.63984,187.622701,58917726,4.810942,4.497875,-0.776909,-0.77246,21.991856,0.45371,6.357518,0.266803,0.00266803,-0.013028,0.253785,0.00253785,-0.774807
752,44713.63985,187.872701,58917726,4.819666,4.507759,-0.77682,-0.772263,21.992077,0.453914,6.367682,0.267011,0.00267011,-0.01312,0.253926,0.00253926,-0.774576
753,44713.63985,188.122701,58917726,4.831016,4.517478,-0.776736,-0.772263,21.991929,0.454142,6.384319,0.267181,0.00267181,-0.012753,0.254429,0.00254429,-0.774428
754,44713.63985,188.372701,58917727,4.847956,4.531403,-0.77664,-0.771836,21.992003,0.45448,6.401156,0.267394,0.00267394,-0.01312,0.254274,0.00254274,-0.774297
755,44713.63986,188.622701,58917727,4.850848,4.541,-0.776568,-0.771868,21.992003,0.454761,6.415922,0.267508,0.00267508,-0.01312,0.254388,0.00254388,-0.774274
756,44713.63986,188.872701,58917727,4.864348,4.551982,-0.77646,-0.771638,21.99215,0.454995,6.436617,0.267699,0.00267699,-0.012845,0.254827,0.00254827,-0.774082
757,44713.63986,189.122701,58917727,4.871884,4.558687,-0.776387,-0.771474,21.992003,0.455187,6.450471,0.267946,0.00267946,-0.013212,0.254773,0.00254773,-0.773894
758,44713.63986,189.372701,58917728,4.872222,4.568319,-0.776294,-0.77131,21.992077,0.455415,6.465061,0.26814,0.0026814,-0.012845,0.255295,0.00255295,-0.773786
759,44713.63987,189.622701,58917728,4.888531,4.580111,-0.776233,-0.771047,21.992077,0.455667,6.478927,0.268247,0.00268247,-0.013303,0.255013,0.00255013,-0.773662
760,44713.63987,189.872701,58917728,4.896672,4.594742,-0.776135,-0.770882,21.992224,0.455952,6.492229,0.268359,0.00268359,-0.012845,0.255527,0.00255527,-0.773624
761,44713.63987,190.122701,58917728,4.912907,4.604366,-0.776038,-0.770751,21.992077,0.456266,6.513902,0.268649,0.00268649,-0.012936,0.255755,0.00255755,-0.7734
762,44713.63988,190.372701,58917729,4.912255,4.61398,-0.775977,-0.770817,21.99215,0.456511,6.517927,0.26884,0.0026884,-0.013303,0.255551,0.00255551,-0.773286
763,44713.63988,190.622701,58917729,4.928118,4.625659,-0.775898,-0.770291,21.992224,0.456564,6.542153,0.269059,0.00269059,-0.012936,0.256166,0.00256166,-0.773166
764,44713.63988,190.872701,58917729,4.943954,4.6498,-0.775734,-0.770192,21.992224,0.457144,6.562324,0.269213,0.00269213,-0.013395,0.25602,0.0025602,-0.772893
765,44713.63988,191.122701,58917729,4.960432,4.667059,-0.775593,-0.769962,21.992298,0.457427,6.602374,0.269568,0.00269568,-0.013028,0.256504,0.00256504,-0.772784
766,44713.63989,191.372701,58917730,4.983066,4.677451,-0.775498,-0.769633,21.992298,0.457853,6.617904,0.269795,0.00269795,-0.013395,0.256407,0.00256407,-0.772627
767,44713.63989,191.622701,58917730,4.995068,4.684983,-0.77542,-0.769502,21.992298,0.458165,6.62471,0.269878,0.00269878,-0.013212,0.256666,0.00256666,-0.772598
768,44713.63989,191.872701,58917730,5.001912,4.693853,-0.775334,-0.769469,21.992298,0.458363,6.635226,0.270103,0.00270103,-0.013487,0.256617,0.00256617,-0.772421
769,44713.6399,192.122701,58917730,5.016813,4.703698,-0.77524,-0.769173,21.992372,0.458605,6.651646,0.270327,0.00270327,-0.013212,0.257026,0.00257026,-0.772317
770,44713.6399,192.372701,58917731,5.028337,4.714482,-0.775157,-0.769042,21.992224,0.458771,6.668358,0.270449,0.00270449,-0.013395,0.256995,0.00256995,-0.772169
771,44713.6399,192.622701,58917731,5.034684,4.725222,-0.775058,-0.768713,21.992445,0.459039,6.68275,0.270664,0.00270664,-0.013303,0.257341,0.00257341,-0.771982
772,44713.63991,192.872701,58917731,5.057298,4.735074,-0.77499,-0.768746,21.992372,0.459272,6.693076,0.27082,0.0027082,-0.013487,0.257345,0.00257345,-0.771909
773,44713.63991,193.122701,58917731,5.06815,4.747026,-0.774899,-0.768647,21.992445,0.459632,6.711083,0.27101,0.0027101,-0.013395,0.257706,0.00257706,-0.771777
774,44713.63991,193.372701,58917732,5.077768,4.76367,-0.774829,-0.76845,21.992372,0.459943,6.726022,0.271241,0.00271241,-0.013579,0.257745,0.00257745,-0.771557
775,44713.63991,193.622701,58917732,5.092349,4.769551,-0.774753,-0.768286,21.992519,0.460038,6.746294,0.271512,0.00271512,-0.013395,0.258116,0.00258116,-0.771399
776,44713.63992,193.872701,58917732,5.103147,4.774515,-0.774663,-0.768121,21.992372,0.460184,6.754181,0.271605,0.00271605,-0.013579,0.258018,0.00258018,-0.771335
777,44713.63992,194.122701,58917732,5.108495,4.783447,-0.774585,-0.76799,21.992593,0.460594,6.768378,0.271643,0.00271643,-0.013579,0.258064,0.00258064,-0.771265
778,44713.63992,194.372701,58917733,5.128021,4.801643,-0.774511,-0.767727,21.992445,0.460884,6.789318,0.271886,0.00271886,-0.013579,0.258398,0.00258398,-0.771202
779,44713.63993,194.622701,58917733,5.137575,4.811091,-0.774404,-0.767497,21.992666,0.461179,6.807329,0.27216,0.0027216,-0.01367,0.258528,0.00258528,-0.771009
780,44713.63993,194.872701,58917733,5.135256,4.819673,-0.774341,-0.767201,21.992519,0.461303,6.815687,0.272296,0.00272296,-0.013579,0.258771,0.00258771,-0.770902
781,44713.63993,195.122701,58917733,5.151101,4.827918,-0.774236,-0.767267,21.99274,0.461456,6.830688,0.272326,0.00272326,-0.01367,0.258656,0.00258656,-0.770764
782,44713.63993,195.372701,58917734,5.151109,4.843974,-0.77415,-0.767069,21.992519,0.461801,6.847645,0.27264,0.0027264,-0.01367,0.259027,0.00259027,-0.770595
783,44713.63994,195.622701,58917734,5.165135,4.854397,-0.774065,-0.766741,21.992666,0.46207,6.858297,0.272809,0.00272809,-0.013579,0.259138,0.00259138,-0.770592
784,44713.63994,195.872701,58917734,5.188528,4.860107,-0.773996,-0.766774,21.992593,0.46235,6.873011,0.272983,0.00272983,-0.01367,0.259313,0.00259313,-0.770324
785,44713.63994,196.122701,58917734,5.193532,4.873416,-0.773913,-0.766511,21.992666,0.462657,6.885613,0.273145,0.00273145,-0.01367,0.259475,0.00259475,-0.770256
786,44713.63995,196.372701,58917735,5.199964,4.884656,-0.773807,-0.766379,21.992593,0.46291,6.90731,0.273316,0.00273316,-0.01367,0.25963,0.0025963,-0.770135
787,44713.63995,196.622701,58917735,5.210866,4.895264,-0.773726,-0.766182,21.992814,0.463052,6.91816,0.273496,0.00273496,-0.013762,0.259734,0.00259734,-0.770017
788,44713.63995,196.872701,58917735,5.225968,4.906985,-0.773645,-0.766215,21.992519,0.463265,6.929883,0.273744,0.00273744,-0.013762,0.259982,0.00259982,-0.769862
789,44713.63995,197.122701,58917735,5.224615,4.909627,-0.773557,-0.766149,21.992887,0.463589,6.946748,0.27392,0.0027392,-0.013854,0.260069,0.00260069,-0.769738
790,44713.63996,197.372701,58917736,5.238062,4.924597,-0.773476,-0.765755,21.992666,0.463884,6.959461,0.274013,0.00274013,-0.013854,0.260146,0.00260146,-0.76956
791,44713.63996,197.622701,58917736,5.244315,4.931282,-0.7734,-0.765557,21.992814,0.464095,6.9693,0.27418,0.0027418,-0.013854,0.260326,0.00260326,-0.769558
792,44713.63996,197.872701,58917736,5.243678,4.942097,-0.773338,-0.765327,21.992666,0.464139,6.98757,0.274336,0.00274336,-0.013946,0.260471,0.00260471,-0.769366
793,44713.63997,198.122701,58917736,5.258574,4.955162,-0.773236,-0.765097,21.992961,0.464498,7.001032,0.274539,0.00274539,-0.013946,0.260593,0.00260593,-0.769224
794,44713.63997,198.372701,58917737,5.273359,4.967854,-0.773147,-0.765064,21.992666,0.464809,7.023681,0.274817,0.00274817,-0.013946,0.260852,0.00260852,-0.769112
795,44713.63997,198.622701,58917737,5.278161,4.980599,-0.773067,-0.764999,21.993035,0.465094,7.033728,0.27496,0.0027496,-0.013946,0.261106,0.00261106,-0.769012
796,44713.63997,198.872701,58917737,5.296109,4.988198,-0.772989,-0.76467,21.992666,0.465306,7.051155,0.275102,0.00275102,-0.014037,0.261065,0.00261065,-0.768912
797,44713.63998,199.122701,58917737,5.30124,4.998436,-0.772918,-0.764637,21.993035,0.465532,7.063672,0.275266,0.00275266,-0.013946,0.26132,0.0026132,-0.768798
798,44713.63998,199.372701,58917738,5.303857,5.009697,-0.772827,-0.76444,21.99274,0.46575,7.071019,0.275477,0.00275477,-0.014037,0.261435,0.00261435,-0.768653
799,44713.63998,199.622701,58917738,5.316655,5.019015,-0.772729,-0.764308,21.993109,0.466084,7.097218,0.275589,0.00275589,-0.014037,0.261545,0.00261545,-0.768576
800,44713.63999,199.872701,58917738,5.329989,5.031516,-0.772659,-0.764111,21.99274,0.466348,7.109332,0.275824,0.00275824,-0.014129,0.261703,0.00261703,-0.768401
801,44713.63999,200.122701,58917738,5.344137,5.042857,-0.772576,-0.763947,21.993109,0.466645,7.130436,0.276009,0.00276009,-0.014129,0.261943,0.00261943,-0.768233
802,44713.63999,200.372701,58917739,5.360235,5.05041,-0.772477,-0.76375,21.992814,0.466901,7.142149,0.276116,0.00276116,-0.014037,0.262026,0.00262026,-0.768202
803,44713.63999,200.622701,58917739,5.367668,5.059446,-0.77238,-0.763421,21.993256,0.467093,7.153323,0.276366,0.00276366,-0.014221,0.262145,0.00262145,-0.768079
804,44713.64,200.872701,58917739,5.376097,5.070591,-0.772307,-0.763191,21.992961,0.467384,7.168471,0.2766,0.002766,-0.014221,0.262379,0.00262379,-0.767905
805,44713.64,201.122701,58917739,5.383339,5.083244,-0.772222,-0.763289,21.993256,0.467617,7.185215,0.276697,0.00276697,-0.014313,0.262324,0.00262324,-0.767759
806,44713.64,201.372701,58917740,5.388129,5.088156,-0.772138,-0.763026,21.993035,0.46795,7.20234,0.27689,0.0027689,-0.014404,0.262487,0.00262487,-0.767659
807,44713.64001,201.622701,58917740,5.403842,5.101826,-0.772066,-0.762862,21.993256,0.468155,7.219695,0.277076,0.00277076,-0.014221,0.262827,0.00262827,-0.76755
808,44713.64001,201.872701,58917740,5.417376,5.112907,-0.771958,-0.762796,21.993035,0.468298,7.227073,0.27721,0.0027721,-0.014313,0.262897,0.00262897,-0.767393
809,44713.64001,202.122701,58917740,5.43145,5.124108,-0.771909,-0.762632,21.993256,0.468529,7.237399,0.277399,0.00277399,-0.014496,0.262977,0.00262977,-0.767304
810,44713.64001,202.372701,58917741,5.439597,5.130845,-0.771811,-0.762402,21.993109,0.468773,7.255498,0.277645,0.00277645,-0.014313,0.263333,0.00263333,-0.767132
811,44713.64002,202.622701,58917741,5.454984,5.143936,-0.771732,-0.762336,21.99333,0.469095,7.269159,0.277749,0.00277749,-0.014588,0.263193,0.00263193,-0.767037
812,44713.64002,202.872701,58917741,5.455955,5.151021,-0.771643,-0.76227,21.993182,0.469396,7.286546,0.277928,0.00277928,-0.014404,0.263571,0.00263571,-0.766901
813,44713.64002,203.122701,58917741,5.468555,5.155819,-0.771569,-0.761942,21.99333,0.469478,7.296811,0.278105,0.00278105,-0.01468,0.263425,0.00263425,-0.76681
814,44713.64003,203.372701,58917742,5.482351,5.171339,-0.771479,-0.761744,21.993256,0.469659,7.309795,0.278233,0.00278233,-0.014404,0.263827,0.00263827,-0.766721
815,44713.64003,203.622701,58917742,5.492422,5.187363,-0.771411,-0.761449,21.993403,0.47002,7.327282,0.278427,0.00278427,-0.014771,0.263698,0.00263698,-0.766602
816,44713.64003,203.872701,58917742,5.501318,5.194468,-0.771322,-0.761514,21.99333,0.470339,7.34495,0.278586,0.00278586,-0.014496,0.26409,0.0026409,-0.766473
817,44713.64004,204.122701,58917742,5.500342,5.202726,-0.771243,-0.761251,21.993403,0.470544,7.356505,0.278808,0.00278808,-0.014771,0.264091,0.00264091,-0.766318
818,44713.64004,204.372701,58917743,5.5217,5.208998,-0.771159,-0.761186,21.993477,0.47067,7.371294,0.278986,0.00278986,-0.014496,0.26449,0.0026449,-0.766172
819,44713.64004,204.622701,58917743,5.525768,5.227808,-0.771061,-0.761021,21.993477,0.47093,7.385142,0.279187,0.00279187,-0.014863,0.264367,0.00264367,-0.765958
820,44713.64004,204.872701,58917743,5.536601,5.237501,-0.770967,-0.760824,21.993477,0.471182,7.408935,0.279405,0.00279405,-0.014588,0.264791,0.00264791,-0.765918
821,44713.64005,205.122701,58917743,5.550548,5.247445,-0.770917,-0.760627,21.993477,0.471411,7.415406,0.279595,0.00279595,-0.014955,0.264641,0.00264641,-0.765767
822,44713.64005,205.372701,58917744,5.56458,5.255733,-0.770827,-0.76043,21.993625,0.471743,7.427093,0.279714,0.00279714,-0.01468,0.265034,0.00265034,-0.765684
